Year,Principal_trading_partners,iso,Series,Value
2009,European Union excluding the United Kingdom,GBR,"Services, Receipts",9950.0
2009,France,FRA,"G_S, Receipts",5296.0
2009,France,FRA,"Goods, Receipts",2844.0
2009,France,FRA,"Services, Receipts",2452.0
2009,Germany,DEU,"G_S, Receipts",6172.0
2009,Germany,DEU,"Goods, Receipts",3968.0
2009,Germany,DEU,"Services, Receipts",2204.0
2009,Hong Kong,HKG,"G_S, Receipts",2557.0
2009,Hong Kong,HKG,"Goods, Receipts",1679.0
2009,Hong Kong,HKG,"Services, Receipts",878.0
2009,India,IND,"G_S, Receipts",2785.0
2009,India,IND,"Goods, Receipts",2296.0
2009,India,IND,"Services, Receipts",489.0
2009,Indonesia,IDN,"G_S, Receipts",1130.0
2009,Indonesia,IDN,"Goods, Receipts",986.0
2009,Indonesia,IDN,"Services, Receipts",144.0
2009,Iraq,IRQ,"G_S, Receipts",475.0
2009,Iraq,IRQ,"Goods, Receipts",475.0
2009,Iraq,IRQ,"Services, Receipts",0.0
2009,Italy,ITA,"G_S, Receipts",2259.0
2009,Italy,ITA,"Goods, Receipts",1822.0
2009,Italy,ITA,"Services, Receipts",437.0
2009,Japan,JPN,"G_S, Receipts",10084.0
2009,Japan,JPN,"Goods, Receipts",8836.0
2009,Japan,JPN,"Services, Receipts",1248.0
2009,Mexico,MEX,"G_S, Receipts",7297.0
2009,Mexico,MEX,"Goods, Receipts",6460.0
2009,Mexico,MEX,"Services, Receipts",837.0
2009,Netherlands,NLD,"G_S, Receipts",4055.0
2009,Netherlands,NLD,"Goods, Receipts",2958.0
2009,Netherlands,NLD,"Services, Receipts",1097.0
2009,Norway,NOR,"G_S, Receipts",2180.0
2009,Norway,NOR,"Goods, Receipts",1905.0
2009,Norway,NOR,"Services, Receipts",275.0
2009,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Receipts",6766.0
2009,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Receipts",3978.0
2009,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Receipts",2788.0
2009,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Receipts",26503.0
2009,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Receipts",16260.0
2009,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Receipts",10243.0
2009,Peru,PER,"G_S, Receipts",445.0
2009,Peru,PER,"Goods, Receipts",445.0
2009,Peru,PER,"Services, Receipts",0.0
2009,Russian Federation,RUS,"G_S, Receipts",1253.0
2009,Russian Federation,RUS,"Goods, Receipts",1013.0
2009,Russian Federation,RUS,"Services, Receipts",240.0
2009,Saudi Arabia,SAU,"G_S, Receipts",1592.0
2009,Saudi Arabia,SAU,"Goods, Receipts",1372.0
2009,Saudi Arabia,SAU,"Services, Receipts",220.0
2009,Singapore,SGP,"G_S, Receipts",1547.0
2009,Singapore,SGP,"Goods, Receipts",1099.0
2009,Singapore,SGP,"Services, Receipts",448.0
2009,South Korea,South Korea,"G_S, Receipts",4873.0
2009,South Korea,South Korea,"Goods, Receipts",3772.0
2009,South Korea,South Korea,"Services, Receipts",1101.0
2009,Spain,ESP,"G_S, Receipts",1545.0
2009,Spain,ESP,"Goods, Receipts",1179.0
2009,Spain,ESP,"Services, Receipts",366.0
2009,Switzerland,CHE,"G_S, Receipts",2635.0
2009,Switzerland,CHE,"Goods, Receipts",1249.0
2009,Switzerland,CHE,"Services, Receipts",1386.0
2009,Taiwan,TWN,"G_S, Receipts",1510.0
2009,Taiwan,TWN,"Goods, Receipts",1182.0
2009,Taiwan,TWN,"Services, Receipts",328.0
2009,Total of all countries,Total of all countries,"G_S, Receipts",448079.0
2009,Total of all countries,Total of all countries,"Goods, Receipts",368101.0
2009,Total of all countries,Total of all countries,"Services, Receipts",79978.0
2009,Turkey,TUR,"G_S, Receipts",1045.0
2009,Turkey,TUR,"Goods, Receipts",951.0
2009,Turkey,TUR,"Services, Receipts",94.0
2009,United Kingdom,GBR,"G_S, Receipts",17337.0
2009,United Kingdom,GBR,"Goods, Receipts",12884.0
2009,United Kingdom,GBR,"Services, Receipts",4453.0
2009,United States,USA,"G_S, Receipts",314923.0
2009,United States,USA,"Goods, Receipts",270770.0
2009,United States,USA,"Services, Receipts",44153.0
2010,Algeria,DZA,"G_S, Receipts",309.0
2010,Algeria,DZA,"Goods, Receipts",309.0
2010,Algeria,DZA,"Services, Receipts",0.0
2010,Australia,AUS,"G_S, Receipts",3017.0
2010,Australia,AUS,"Goods, Receipts",1845.0
2010,Australia,AUS,"Services, Receipts",1172.0
2010,Belgium,BEL,"G_S, Receipts",3241.0
2010,Belgium,BEL,"Goods, Receipts",2354.0
2010,Belgium,BEL,"Services, Receipts",887.0
2010,Brazil,BRA,"G_S, Receipts",3190.0
2010,Brazil,BRA,"Goods, Receipts",2724.0
2010,Brazil,BRA,"Services, Receipts",466.0
2010,China,CHN,"G_S, Receipts",16306.0
2010,China,CHN,"Goods, Receipts",14148.0
2010,China,CHN,"Services, Receipts",2158.0
2010,European Union excluding the United Kingdom,GBR,"G_S, Receipts",30198.0
2010,European Union excluding the United Kingdom,GBR,"Goods, Receipts",20238.0
2010,European Union excluding the United Kingdom,GBR,"Services, Receipts",9960.0
2010,France,FRA,"G_S, Receipts",5139.0
2010,France,FRA,"Goods, Receipts",2724.0
2010,France,FRA,"Services, Receipts",2415.0
2010,Germany,DEU,"G_S, Receipts",6788.0
2010,Germany,DEU,"Goods, Receipts",4722.0
2010,Germany,DEU,"Services, Receipts",2066.0
2010,Hong Kong,HKG,"G_S, Receipts",2973.0
2010,Hong Kong,HKG,"Goods, Receipts",1985.0
2010,Hong Kong,HKG,"Services, Receipts",988.0
2010,India,IND,"G_S, Receipts",2685.0
2010,India,IND,"Goods, Receipts",2158.0
2010,India,IND,"Services, Receipts",527.0
2010,Indonesia,IDN,"G_S, Receipts",1210.0
2010,Indonesia,IDN,"Goods, Receipts",1060.0
2010,Indonesia,IDN,"Services, Receipts",150.0
2010,Iraq,IRQ,"G_S, Receipts",243.0
2010,Iraq,IRQ,"Goods, Receipts",243.0
2010,Iraq,IRQ,"Services, Receipts",0.0
2010,Italy,ITA,"G_S, Receipts",2439.0
2010,Italy,ITA,"Goods, Receipts",2029.0
2010,Italy,ITA,"Services, Receipts",410.0
2010,Japan,JPN,"G_S, Receipts",11036.0
2010,Japan,JPN,"Goods, Receipts",9753.0
2010,Japan,JPN,"Services, Receipts",1283.0
2010,Mexico,MEX,"G_S, Receipts",7511.0
2010,Mexico,MEX,"Goods, Receipts",6683.0
2010,Mexico,MEX,"Services, Receipts",828.0
2010,Netherlands,NLD,"G_S, Receipts",4553.0
2010,Netherlands,NLD,"Goods, Receipts",3530.0
2010,Netherlands,NLD,"Services, Receipts",1023.0
2010,Norway,NOR,"G_S, Receipts",3037.0
2010,Norway,NOR,"Goods, Receipts",2720.0
2010,Norway,NOR,"Services, Receipts",317.0
2010,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Receipts",6660.0
2010,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Receipts",3812.0
2010,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Receipts",2848.0
2010,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Receipts",27266.0
2010,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Receipts",16591.0
2010,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Receipts",10675.0
2010,Peru,PER,"G_S, Receipts",491.0
2010,Peru,PER,"Goods, Receipts",491.0
2010,Peru,PER,"Services, Receipts",0.0
2010,Russian Federation,RUS,"G_S, Receipts",1547.0
2010,Russian Federation,RUS,"Goods, Receipts",1334.0
2010,Russian Federation,RUS,"Services, Receipts",213.0
2010,Saudi Arabia,SAU,"G_S, Receipts",1668.0
2010,Saudi Arabia,SAU,"Goods, Receipts",1335.0
2010,Saudi Arabia,SAU,"Services, Receipts",333.0
2010,Singapore,SGP,"G_S, Receipts",1510.0
2010,Singapore,SGP,"Goods, Receipts",922.0
2010,Singapore,SGP,"Services, Receipts",588.0
2010,South Korea,South Korea,"G_S, Receipts",5054.0
2010,South Korea,South Korea,"Goods, Receipts",3945.0
2010,South Korea,South Korea,"Services, Receipts",1109.0
2010,Spain,ESP,"G_S, Receipts",1381.0
2010,Spain,ESP,"Goods, Receipts",1069.0
2010,Spain,ESP,"Services, Receipts",312.0
2010,Switzerland,CHE,"G_S, Receipts",2700.0
2010,Switzerland,CHE,"Goods, Receipts",1322.0
2010,Switzerland,CHE,"Services, Receipts",1378.0
2010,Taiwan,TWN,"G_S, Receipts",1710.0
2010,Taiwan,TWN,"Goods, Receipts",1404.0
2010,Taiwan,TWN,"Services, Receipts",306.0
2010,Total of all countries,Total of all countries,"G_S, Receipts",485940.0
2010,Total of all countries,Total of all countries,"Goods, Receipts",404852.0
2010,Total of all countries,Total of all countries,"Services, Receipts",81088.0
2010,Turkey,TUR,"G_S, Receipts",993.0
2010,Turkey,TUR,"Goods, Receipts",899.0
2010,Turkey,TUR,"Services, Receipts",94.0
2010,United Kingdom,GBR,"G_S, Receipts",21676.0
2010,United Kingdom,GBR,"Goods, Receipts",16971.0
2010,United Kingdom,GBR,"Services, Receipts",4705.0
2010,United States,USA,"G_S, Receipts",339612.0
2010,United States,USA,"Goods, Receipts",295777.0
2010,United States,USA,"Services, Receipts",43835.0
2011,Algeria,DZA,"G_S, Receipts",286.0
2011,Algeria,DZA,"Goods, Receipts",286.0
2011,Algeria,DZA,"Services, Receipts",0.0
2011,Australia,AUS,"G_S, Receipts",3375.0
2011,Australia,AUS,"Goods, Receipts",2010.0
2011,Australia,AUS,"Services, Receipts",1365.0
2011,Belgium,BEL,"G_S, Receipts",3487.0
2011,Belgium,BEL,"Goods, Receipts",2602.0
2011,Belgium,BEL,"Services, Receipts",885.0
2011,Brazil,BRA,"G_S, Receipts",3667.0
2011,Brazil,BRA,"Goods, Receipts",3191.0
2011,Brazil,BRA,"Services, Receipts",476.0
2011,China,CHN,"G_S, Receipts",20680.0
2011,China,CHN,"Goods, Receipts",18133.0
2011,China,CHN,"Services, Receipts",2547.0
2011,European Union excluding the United Kingdom,GBR,"G_S, Receipts",33784.0
2011,European Union excluding the United Kingdom,GBR,"Goods, Receipts",23251.0
2011,European Union excluding the United Kingdom,GBR,"Services, Receipts",10533.0
2011,France,FRA,"G_S, Receipts",5953.0
2011,France,FRA,"Goods, Receipts",3387.0
2011,France,FRA,"Services, Receipts",2566.0
2011,Germany,DEU,"G_S, Receipts",6611.0
2011,Germany,DEU,"Goods, Receipts",4535.0
2011,Germany,DEU,"Services, Receipts",2076.0
2011,Hong Kong,HKG,"G_S, Receipts",3841.0
2011,Hong Kong,HKG,"Goods, Receipts",2916.0
2011,Hong Kong,HKG,"Services, Receipts",925.0
2011,India,IND,"G_S, Receipts",3512.0
2011,India,IND,"Goods, Receipts",2805.0
2011,India,IND,"Services, Receipts",707.0
2011,Indonesia,IDN,"G_S, Receipts",1794.0
2011,Indonesia,IDN,"Goods, Receipts",1638.0
2011,Indonesia,IDN,"Services, Receipts",156.0
2011,Iraq,IRQ,"G_S, Receipts",191.0
2011,Iraq,IRQ,"Goods, Receipts",191.0
2011,Iraq,IRQ,"Services, Receipts",0.0
2011,Italy,ITA,"G_S, Receipts",2450.0
2011,Italy,ITA,"Goods, Receipts",2013.0
2011,Italy,ITA,"Services, Receipts",437.0
2011,Japan,JPN,"G_S, Receipts",12665.0
2011,Japan,JPN,"Goods, Receipts",11286.0
2011,Japan,JPN,"Services, Receipts",1379.0
2011,Mexico,MEX,"G_S, Receipts",8170.0
2011,Mexico,MEX,"Goods, Receipts",7269.0
2011,Mexico,MEX,"Services, Receipts",901.0
2011,Netherlands,NLD,"G_S, Receipts",6246.0
2011,Netherlands,NLD,"Goods, Receipts",5035.0
2011,Netherlands,NLD,"Services, Receipts",1211.0
2011,Norway,NOR,"G_S, Receipts",3339.0
2011,Norway,NOR,"Goods, Receipts",2958.0
2011,Norway,NOR,"Services, Receipts",381.0
2011,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Receipts",7664.0
2011,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Receipts",4628.0
2011,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Receipts",3036.0
2011,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Receipts",28973.0
2011,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Receipts",18159.0
2011,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Receipts",10814.0
2011,Peru,PER,"G_S, Receipts",572.0
2011,Peru,PER,"Goods, Receipts",572.0
2011,Peru,PER,"Services, Receipts",0.0
2011,Russian Federation,RUS,"G_S, Receipts",1908.0
2011,Russian Federation,RUS,"Goods, Receipts",1672.0
2011,Russian Federation,RUS,"Services, Receipts",236.0
2011,Saudi Arabia,SAU,"G_S, Receipts",1575.0
2011,Saudi Arabia,SAU,"Goods, Receipts",1239.0
2011,Saudi Arabia,SAU,"Services, Receipts",336.0
2011,Singapore,SGP,"G_S, Receipts",1531.0
2011,Singapore,SGP,"Goods, Receipts",879.0
2011,Singapore,SGP,"Services, Receipts",652.0
2011,South Korea,South Korea,"G_S, Receipts",6550.0
2011,South Korea,South Korea,"Goods, Receipts",5458.0
2011,South Korea,South Korea,"Services, Receipts",1092.0
2011,Spain,ESP,"G_S, Receipts",1374.0
2011,Spain,ESP,"Goods, Receipts",1054.0
2011,Spain,ESP,"Services, Receipts",320.0
2011,Switzerland,CHE,"G_S, Receipts",2807.0
2011,Switzerland,CHE,"Goods, Receipts",1029.0
2011,Switzerland,CHE,"Services, Receipts",1778.0
2011,Taiwan,TWN,"G_S, Receipts",2287.0
2011,Taiwan,TWN,"Goods, Receipts",1915.0
2011,Taiwan,TWN,"Services, Receipts",372.0
2011,Total of all countries,Total of all countries,"G_S, Receipts",544255.0
2011,Total of all countries,Total of all countries,"Goods, Receipts",457586.0
2011,Total of all countries,Total of all countries,"Services, Receipts",86669.0
2011,Turkey,TUR,"G_S, Receipts",1468.0
2011,Turkey,TUR,"Goods, Receipts",1351.0
2011,Turkey,TUR,"Services, Receipts",117.0
2011,United Kingdom,GBR,"G_S, Receipts",24456.0
2011,United Kingdom,GBR,"Goods, Receipts",19380.0
2011,United Kingdom,GBR,"Services, Receipts",5076.0
2011,United States,USA,"G_S, Receipts",376822.0
2011,United States,USA,"Goods, Receipts",329997.0
2011,United States,USA,"Services, Receipts",46825.0
2012,Algeria,DZA,"G_S, Receipts",459.0
2012,Algeria,DZA,"Goods, Receipts",459.0
2012,Algeria,DZA,"Services, Receipts",0.0
2012,Australia,AUS,"G_S, Receipts",3684.0
2012,Australia,AUS,"Goods, Receipts",2130.0
2012,Australia,AUS,"Services, Receipts",1554.0
2012,Belgium,BEL,"G_S, Receipts",3274.0
2012,Belgium,BEL,"Goods, Receipts",2505.0
2012,Belgium,BEL,"Services, Receipts",769.0
2012,Brazil,BRA,"G_S, Receipts",3459.0
2012,Brazil,BRA,"Goods, Receipts",2849.0
2012,Brazil,BRA,"Services, Receipts",610.0
2012,China,CHN,"G_S, Receipts",23619.0
2012,China,CHN,"Goods, Receipts",20367.0
2012,China,CHN,"Services, Receipts",3252.0
2012,European Union excluding the United Kingdom,GBR,"G_S, Receipts",31629.0
2012,European Union excluding the United Kingdom,GBR,"Goods, Receipts",21523.0
2012,European Union excluding the United Kingdom,GBR,"Services, Receipts",10106.0
2012,France,FRA,"G_S, Receipts",6033.0
2012,France,FRA,"Goods, Receipts",3577.0
2012,France,FRA,"Services, Receipts",2456.0
2012,Germany,DEU,"G_S, Receipts",5922.0
2012,Germany,DEU,"Goods, Receipts",3888.0
2012,Germany,DEU,"Services, Receipts",2034.0
2012,Hong Kong,HKG,"G_S, Receipts",3711.0
2012,Hong Kong,HKG,"Goods, Receipts",2554.0
2012,Hong Kong,HKG,"Services, Receipts",1157.0
2012,India,IND,"G_S, Receipts",3424.0
2012,India,IND,"Goods, Receipts",2519.0
2012,India,IND,"Services, Receipts",905.0
2012,Indonesia,IDN,"G_S, Receipts",1938.0
2012,Indonesia,IDN,"Goods, Receipts",1746.0
2012,Indonesia,IDN,"Services, Receipts",192.0
2012,Iraq,IRQ,"G_S, Receipts",416.0
2012,Iraq,IRQ,"Goods, Receipts",416.0
2012,Iraq,IRQ,"Services, Receipts",0.0
2012,Italy,ITA,"G_S, Receipts",2198.0
2012,Italy,ITA,"Goods, Receipts",1729.0
2012,Italy,ITA,"Services, Receipts",469.0
2012,Japan,JPN,"G_S, Receipts",12262.0
2012,Japan,JPN,"Goods, Receipts",10799.0
2012,Japan,JPN,"Services, Receipts",1463.0
2012,Mexico,MEX,"G_S, Receipts",8021.0
2012,Mexico,MEX,"Goods, Receipts",6920.0
2012,Mexico,MEX,"Services, Receipts",1101.0
2012,Netherlands,NLD,"G_S, Receipts",5768.0
2012,Netherlands,NLD,"Goods, Receipts",4744.0
2012,Netherlands,NLD,"Services, Receipts",1024.0
2012,Norway,NOR,"G_S, Receipts",2922.0
2012,Norway,NOR,"Goods, Receipts",2606.0
2012,Norway,NOR,"Services, Receipts",316.0
2012,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Receipts",7078.0
2012,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Receipts",3990.0
2012,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Receipts",3088.0
2012,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Receipts",29168.0
2012,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Receipts",18166.0
2012,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Receipts",11002.0
2012,Peru,PER,"G_S, Receipts",592.0
2012,Peru,PER,"Goods, Receipts",592.0
2012,Peru,PER,"Services, Receipts",0.0
2012,Russian Federation,RUS,"G_S, Receipts",2179.0
2012,Russian Federation,RUS,"Goods, Receipts",1829.0
2012,Russian Federation,RUS,"Services, Receipts",350.0
2012,Saudi Arabia,SAU,"G_S, Receipts",2044.0
2012,Saudi Arabia,SAU,"Goods, Receipts",1675.0
2012,Saudi Arabia,SAU,"Services, Receipts",369.0
2012,Singapore,SGP,"G_S, Receipts",1766.0
2012,Singapore,SGP,"Goods, Receipts",983.0
2012,Singapore,SGP,"Services, Receipts",783.0
2012,South Korea,South Korea,"G_S, Receipts",5073.0
2012,South Korea,South Korea,"Goods, Receipts",3963.0
2012,South Korea,South Korea,"Services, Receipts",1110.0
2012,Spain,ESP,"G_S, Receipts",1353.0
2012,Spain,ESP,"Goods, Receipts",1088.0
2012,Spain,ESP,"Services, Receipts",265.0
2012,Switzerland,CHE,"G_S, Receipts",2417.0
2012,Switzerland,CHE,"Goods, Receipts",779.0
2012,Switzerland,CHE,"Services, Receipts",1638.0
2012,Taiwan,TWN,"G_S, Receipts",1933.0
2012,Taiwan,TWN,"Goods, Receipts",1550.0
2012,Taiwan,TWN,"Services, Receipts",383.0
2012,Total of all countries,Total of all countries,"G_S, Receipts",554612.0
2012,Total of all countries,Total of all countries,"Goods, Receipts",462639.0
2012,Total of all countries,Total of all countries,"Services, Receipts",91973.0
2012,Turkey,TUR,"G_S, Receipts",1057.0
2012,Turkey,TUR,"Goods, Receipts",889.0
2012,Turkey,TUR,"Services, Receipts",168.0
2012,United Kingdom,GBR,"G_S, Receipts",24674.0
2012,United Kingdom,GBR,"Goods, Receipts",19881.0
2012,United Kingdom,GBR,"Services, Receipts",4793.0
2012,United States,USA,"G_S, Receipts",388168.0
2012,United States,USA,"Goods, Receipts",337444.0
2012,United States,USA,"Services, Receipts",50724.0
2013,Algeria,DZA,"G_S, Receipts",355.0
2013,Algeria,DZA,"Goods, Receipts",355.0
2013,Algeria,DZA,"Services, Receipts",0.0
2013,Australia,AUS,"G_S, Receipts",3211.0
2013,Australia,AUS,"Goods, Receipts",1706.0
2013,Australia,AUS,"Services, Receipts",1505.0
2013,Belgium,BEL,"G_S, Receipts",3445.0
2013,Belgium,BEL,"Goods, Receipts",2615.0
2013,Belgium,BEL,"Services, Receipts",830.0
2013,Brazil,BRA,"G_S, Receipts",3255.0
2013,Brazil,BRA,"Goods, Receipts",2590.0
2013,Brazil,BRA,"Services, Receipts",665.0
2013,China,CHN,"G_S, Receipts",26116.0
2013,China,CHN,"Goods, Receipts",22032.0
2013,China,CHN,"Services, Receipts",4084.0
2013,European Union excluding the United Kingdom,GBR,"G_S, Receipts",32070.0
2013,European Union excluding the United Kingdom,GBR,"Goods, Receipts",21184.0
2013,European Union excluding the United Kingdom,GBR,"Services, Receipts",10886.0
2013,France,FRA,"G_S, Receipts",6111.0
2013,France,FRA,"Goods, Receipts",3519.0
2013,France,FRA,"Services, Receipts",2592.0
2013,Germany,DEU,"G_S, Receipts",6455.0
2013,Germany,DEU,"Goods, Receipts",4075.0
2013,Germany,DEU,"Services, Receipts",2380.0
2013,Hong Kong,HKG,"G_S, Receipts",5798.0
2013,Hong Kong,HKG,"Goods, Receipts",4551.0
2013,Hong Kong,HKG,"Services, Receipts",1247.0
2013,India,IND,"G_S, Receipts",4091.0
2013,India,IND,"Goods, Receipts",2965.0
